PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
06Prw,8/8/r7/2K4p/5k2/3P4/8/7R w - - 0 48,h1h5 a6a5 c5c4 a5h5,850,93,94,167,crushing endgame rookEndgame short skewer,https://lichess.org/pyLIsAYP#95,
00WG3,8/pk1r1Rp1/1p2p2p/4P1bP/3rN3/8/PP6/1K3R2 b - - 4 33,d4d1 f1d1 d7f7 e4d6 b7c7 d6f7,997,79,97,121,crushing endgame fork long pin,https://lichess.org/Pwj0MKtJ/black#66,
030ui,2kr1b1r/pp1q1ppp/2pB1n2/3p4/6P1/2NB3P/PPPQ1P2/2KRR3 b - - 0 15,f8d6 d3f5 d7f5 g4f5,1096,79,96,1304,advantage middlegame pin short,https://lichess.org/rB88dE71/black#30,Scotch_Game Scotch_Game_Other_variations
0GDJS,3r2k1/p4pp1/1b5p/8/4Q3/P1N5/1P1q1PPP/5RK1 w - - 3 23,c3a4 d2f2 f1f2 d8d1 e4e1 d1e1,1634,74,95,15307,clearance endgame long mate mateIn3 pin sacrifice,https://lichess.org/WXhoAs3K#45,
0CIFv,r1b1qr2/pppp3k/5n1p/3P1p2/7N/6Q1/PP2BPPP/2KR3R b - - 0 16,e8e2 g3g6 h7h8 g6h6,1089,80,87,1438,crushing deflection middlegame short,https://lichess.org/qdb4LI0N/black#32,English_Opening English_Opening_Kings_English_Variation
0R0Zk,2r3k1/1b4pp/p2p4/1p1q4/7B/4QP1P/PP3P2/4R1K1 b - - 0 28,d5f3 e3e6 f3f7 e6f7 g8f7 e1e7 f7g6 e7b7,1500,75,96,22103,advantage attraction endgame fork veryLong,https://lichess.org/9ur3go0c/black#56,
0IxiQ,6rk/1p1P2rp/p6Q/3pP3/8/P2B1q2/1P4RP/6RK b - - 0 30,g7g2 h6h7,1089,75,96,6043,endgame mate mateIn1 oneMove,https://lichess.org/QAkx9CLH/black#60,
03NcI,2r2r1k/pbq1Q1pp/1p1p1n2/8/3P1B2/2P5/PP1n1PPP/1BR1R1K1 w - - 0 18,f4d2 c7c6 f2f3 c8e8 e7f8 e8f8,1889,74,93,2104,advantage long middlegame trappedPiece,https://lichess.org/aINZmSqb#35,Indian_Defense Indian_Defense_Other_variations
0QvDF,1nb1r1k1/2p2p1p/1pP3p1/1Pq5/3N1PP1/2Q1P2P/2KB3R/r2R4 b - - 2 28,c5c3 d2c3 a1a2 c3b2,1371,78,66,119,advantage defensiveMove middlegame short,https://lichess.org/wuITk30T/black#56,
0VD3e,r4rk1/1bp2ppp/p4b2/1p1qN3/8/1P1P3P/1PP2PP1/R1BQR1K1 w - - 0 15,d1f3 d5e5 e1e5 b7f3,1974,74,94,8589,advantage discoveredAttack master middlegame short,https://lichess.org/Ehc9ofJH#29,Ruy_Lopez Ruy_Lopez_Closed
0UPW2,6k1/1pp2p2/p4qpp/3P4/2P3Pn/1P1Q1N1P/P4P2/6K1 w - - 1 27,f3d4 f6d4 d3d4 h4f3 g1f1 f3d4,1372,75,97,6550,advantage attraction endgame fork long sacrifice,https://lichess.org/ABxeebK8#53,
04KwW,r1b1k2r/pp4pp/1q2pp2/n7/2pPN3/2P1P2P/PP3PPR/1R1QKB2 w kq - 1 14,f1c4 a5c4 d1a4 b6c6 a4c6 b7c6,1527,74,93,5885,advantage hangingPiece long middlegame,https://lichess.org/02YV2FIh#27,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
0GbgA,r5k1/p3qpp1/2p1b1r1/1p2P2Q/8/3P1R1P/PP2N1PK/5R2 w - - 1 29,e2f4 g6h6 h5h6 g7h6,1487,75,86,473,advantage middlegame short trappedPiece,https://lichess.org/VvubnF1l#57,
0Sz7D,2k1r2r/1ppqbpp1/p4n2/4p1Bp/2B1P1bQ/2NP3P/PPP3P1/R4RK1 w - - 0 14,c4f7 e7c5 g1h1 d7f7,1718,75,96,2388,advantage discoveredAttack middlegame short,https://lichess.org/EsRGDzUO#27,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense
09mPQ,r3r1k1/3b1pp1/2pq1n1p/p1Np4/1PP2P2/P2B4/3Q2PP/R3R1K1 b - - 0 20,d5c4 d3h7 g8h7 d2d6 e8e1 a1e1,1537,74,92,4280,crushing discoveredAttack long middlegame,https://lichess.org/ejpyxtAp/black#40,
0PEFU,1r3rk1/pQpq1p2/4pb2/3p3p/3P1PpP/2P3B1/PP4P1/4RRK1 w - - 1 24,b7a7 b8a8 a7b7 f8b8 b7b8 a8b8,1512,74,95,9261,clearance crushing long middlegame trappedPiece,https://lichess.org/H3G2d4OY#47,
0OCnr,r2qk1nr/bp3ppp/2n1p3/1p1pP2b/Q7/2P2N2/P2NBPPP/R1B2RK1 w kq - 0 13,e2b5 a7f2 f1f2 a8a4,1396,75,91,787,advantage discoveredAttack master middlegame short,https://lichess.org/DEYkM1DJ#25,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
0Vgmk,3r1rk1/1p3ppp/p1nqp3/4b3/2P1P3/P3Q2P/1P2BPP1/1RB2RK1 w - - 1 17,e3b6 c6d4 b6d6 d4e2,1876,74,92,2992,advantage kingsideAttack middlegame sacrifice short,https://lichess.org/zfMXrmh8#33,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer
00lJm,5r1k/ppp1nBp1/3pN3/7p/3P3P/2P2RK1/PP3QP1/1q5r b - - 6 26,f8f7 f3f7 b1d3 f2f3,2163,78,90,1809,advantage hangingPiece middlegame short,https://lichess.org/iXsE09XZ/black#52,
08F97,5nrk/p5r1/2R1p3/3pP2B/Q5Pq/5P2/2R5/6K1 b - - 1 41,h4h5 c2h2 h5h2 g1h2,1159,77,95,1342,advantage middlegame pin short,https://lichess.org/tIHDLxH5/black#82,
0Csll,r3r1k1/pp4p1/3p1n1p/2p5/2N1P2P/1Pq1BP2/b1P1Q1P1/2KR3R w - - 3 21,d1d3 c3a1 c1d2 a1h1,973,94,94,1644,advantage middlegame short skewer,https://lichess.org/iTpU6cyo#41,
044fo,8/2k5/2b1P3/8/P1B2r2/1KP5/1P6/3R4 w - - 3 56,c4d5 c6a4 b3a3 a4d1,1309,75,100,714,advantage endgame short skewer,https://lichess.org/0U43iWg9#111,
06QTl,r4rk1/1p3pp1/p2b1n1p/2p1N3/P3P1b1/2Pq1N2/1P4PP/R1B1QRK1 b - - 0 18,d3e4 e1e4 f6e4 e5g4,1616,75,94,3312,advantage capturingDefender middlegame short,https://lichess.org/NfrP3Zb7/black#36,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
0D37v,r3k2r/1p1n1pp1/p1n1p2p/4P1q1/P2pP3/3R2BP/NP2QPP1/5RK1 b kq - 7 19,d7e5 f2f4 g5e7 f4e5,1798,75,95,15127,advantage fork middlegame short,https://lichess.org/VqWrBbu4/black#38,Slav_Defense Slav_Defense_Other_variations
0BWaZ,5rk1/3R2p1/p4pNp/8/1p2n3/8/Pr4PP/5RK1 b - - 1 31,f8c8 g6e7 g8h7 e7c8,859,101,95,2256,advantage endgame fork short,https://lichess.org/sJiOyU4O/black#62,
0IGN8,8/4knp1/4p3/4P2P/8/r4NK1/2R2P2/8 w - - 11 56,c2c8 f7e5 g3f4 e5f3,1572,74,94,8581,crushing endgame master pin short,https://lichess.org/AxfBaDaW#111,
0NuK6,2r1r1k1/1p2ppbp/p2pbnp1/6q1/Q2BP3/2N2B1P/PP3PP1/R3R1K1 b - - 3 18,c8c4 d4f6 c4a4 f6g5 g7c3 b2c3,1540,74,95,21970,advantage long middlegame,https://lichess.org/NkGfHpZ0/black#36,Sicilian_Defense Sicilian_Defense_Modern_Variations
0DtzG,7k/N5p1/p2B3p/2p2P1q/2P2Kp1/8/P2R4/5R2 w - - 4 38,d6e5 h5g5 f4e4 g5d2,964,97,93,1496,advantage endgame short skewer,https://lichess.org/Q15YfVXz#75,
03gJT,3r4/p3k3/6p1/4Ppn1/1P6/P2p2P1/3B1K2/4R3 b - - 1 49,g5e4 e1e4 f5e4 d2g5 e7e6 g5d8,1627,74,83,154,crushing endgame exposedKing long sacrifice skewer,https://lichess.org/dK7bKjDI/black#98,
0Jjqe,2r2rk1/pnB2ppp/1p2p3/4N3/1b1P4/q4Q2/P4PPP/2R2RK1 b - - 3 19,b4d6 f3b7 c8c7 c1c7 d6c7 b7c7,2167,79,86,784,advantage hangingPiece long middlegame,https://lichess.org/5gqJFhCz/black#38,French_Defense French_Defense_Rubinstein_Variation
0BTgM,r1bqr1k1/p2nbpp1/4p2p/3p3n/P1PPP3/1Np2NB1/2B1QPPP/R3K2R b KQ - 1 15,d5e4 e2e4 d7f6 e4a8,1526,75,97,8175,advantage middlegame short trappedPiece,https://lichess.org/pakwurhw/black#30,Indian_Defense Indian_Defense_London_System
0Mp7y,rn1qk2r/pp2bppp/2p1pn2/4N1B1/2BP4/2N1Q3/PPb2PPP/R3K2R b KQkq - 3 10,b8d7 e5f7 e8f7 e3e6,1797,75,84,190,advantage attackingF2F7 attraction discoveredAttack middlegame short,https://lichess.org/sNbQQ8FC/black#20,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
0NZAX,r4rk1/1pp2pp1/3bp2p/1P2Nb2/p2Pn2q/P2BP2P/1BQ2PP1/R3K2R w KQ - 3 17,e5f3 h4f2 c2f2 e4f2 d3f5 f2h1,1763,75,93,2233,advantage attackingF2F7 long middlegame,https://lichess.org/MxBJv9Cl#33,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Classical_Variation
0Njo3,2kr3r/ppp1bppp/2n1b3/3qP3/6n1/2P1BN2/PP1NBPPP/R2Q1RK1 w - - 0 12,e2c4 d5c4 d2c4 d8d1 f1d1 e6c4,2031,78,85,211,advantage discoveredAttack long middlegame,https://lichess.org/GRUqpE3W#23,Nimzowitsch_Defense Nimzowitsch_Defense_Declined_Variation
02ESq,r5k1/pp1b2pp/2n1p1p1/3pP3/3P2Q1/P1P5/3qNKPP/2R4R w - - 2 17,h1d1 a8f8 f2g1 d2e3 g1h1 h7h5 g4g6 e3e2,2011,76,95,10200,advantage master middlegame veryLong,https://lichess.org/LWkDjv4w#33,French_Defense French_Defense_Winawer_Variation
0Rfro,r2q1rk1/p1pn1ppp/1p1bpn2/1N1p2B1/3P1N2/1P4Q1/1P3PPP/R4RK1 b - - 4 13,f6h5 f4h5 d6g3 g5d8,1617,76,94,3187,advantage hangingPiece middlegame short,https://lichess.org/QGz75kK0/black#26,Owen_Defense Owen_Defense_Other_variations
09Gi4,3r4/5kpp/5p2/1p6/2b1N3/P3K3/1P3PPP/2R5 w - - 2 29,e4d2 d8d3 e3e2 d3c3 d2c4 c3c1,1503,78,96,28669,advantage discoveredAttack endgame exposedKing long,https://lichess.org/vLtwuDOT#57,
0QstX,1r1q2k1/5p2/1p4pp/p1n5/P2bB3/5Q1P/1P3PP1/R3B1K1 w - - 4 24,a1d1 c5e4 f3e4 d4f2 g1f2 d8d1,1663,75,97,18233,advantage discoveredAttack kingsideAttack long master middlegame,https://lichess.org/6DjxOZ1B#47,
0JaFg,r2qk2r/1b2bppp/p3pn2/1p2Q3/8/2N5/PPP1BPPP/R1B2RK1 w kq - 1 13,e2b5 a6b5 e5b5 d8d7,1828,75,87,163,advantage opening short,https://lichess.org/qMcyGNKy#25,Sicilian_Defense Sicilian_Defense_Modern_Variations
0MLvP,5r1k/pp4pp/3p4/7r/4R3/1QP4P/PP3qP1/3R2K1 w - - 0 27,g1h1 h5h3 g2h3 f2f3,1215,75,93,4612,crushing endgame sacrifice short,https://lichess.org/HFaCVjXa#53,
0Ef6N,r5r1/ppk1qp1p/3p4/2pP4/3n1P2/8/PPP3PP/R1BQ1RK1 w - - 1 18,c2c3 g8g2 g1g2 a8g8,2135,78,91,3471,attraction crushing kingsideAttack middlegame sacrifice short,https://lichess.org/CmCt3TEJ#35,Scotch_Game Scotch_Game_Other_variations
0EyQJ,rnbq1rk1/p4ppp/5n2/1pbpp1B1/8/1BPP1Q1P/PP3PP1/RN2K1NR b KQ - 3 10,c5e7 g5f6 e7f6 b3d5,1367,76,95,17504,advantage middlegame short,https://lichess.org/BtLP0ZCP/black#20,Portuguese_Opening Portuguese_Opening_Other_variations
0Nqy8,6k1/pp4p1/P1p2b2/2Ppn3/4p3/2P1N1Pb/1P3K1P/R7 b - - 0 30,h3c8 a6b7 c8b7 a1a7,1260,75,94,13214,advancedPawn advantage discoveredAttack endgame short,https://lichess.org/Z6wuhdF2/black#60,
06CpY,8/R5pk/4bp1p/P6N/8/7P/r5PK/8 b - - 1 42,e6d5 h5f6 h7g6 f6d5,1555,78,96,18428,crushing endgame pin short,https://lichess.org/swjdreC7/black#84,
01lij,r6r/p3k1bR/1p1p1q2/1B1PpPpQ/3pP1P1/P7/1P6/R3K3 w Q - 7 27,b5c6 h8h7 h5h7 a8h8 h7h8 g7h8,1334,75,90,273,advantage clearance long middlegame,https://lichess.org/w26R9Lvv#53,
0TJ2j,6k1/2p2qp1/2Pp3p/r7/3Q2P1/7P/1B6/1K1R4 w - - 0 38,d4c3 f7a2 b1c1 a5c5 c3c5 d6c5,1455,74,97,23319,advantage endgame long pin,https://lichess.org/7aP9i8Gg#75,
03ctM,6r1/pp2bk1p/4bp2/2p5/5p2/2P2N2/PPB2P1P/1K2R3 b - - 3 28,h7h6 e1e6 f7e6 c2b3 c5c4 b3c4,1569,71,94,17191,advantage attraction endgame long sacrifice,https://lichess.org/XsaLNrHo/black#56,
0JCIr,6k1/pp3p2/2p1n1b1/3pB3/3P2R1/3q4/P3NK1R/8 b - - 3 39,d3f5 g4f4 f7f6 f4f5,1920,75,90,446,advantage defensiveMove middlegame short,https://lichess.org/ma5PHbvs/black#78,
09Xh7,B4rk1/p1p5/3bp3/5pq1/3P2n1/2P5/PPQ1Pp2/R1B1K2R w KQ - 0 20,e1f1 g4h2 h1h2 g5g1,1785,74,94,13986,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/c1NyiOGy#39,
0Nucs,r2qr1k1/pbpnbpp1/1p3n1p/8/4NR2/1QPP1B1P/PP4PN/R1B3K1 b - - 2 14,d7e5 e4f6 e7f6 f3b7,1393,75,85,527,advantage discoveredAttack middlegame short,https://lichess.org/3ByywkiI/black#28,Philidor_Defense Philidor_Defense_Other_variations
0GwXU,8/pp3k1p/2p2p2/3pnP1Q/4qB2/7K/P6P/8 b - - 1 33,f7g7 f4h6 g7h8 h5e8,1637,74,96,10850,endgame master mate mateIn2 short,https://lichess.org/cvU22eRW/black#66,
06q6Y,7Q/p2P4/5rk1/5q1p/8/2P5/P4PPP/3R2K1 w - - 2 34,d7d8q f5f2 g1h1 f2f1 d1f1 f6f1,823,77,100,143,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/ajHxHon0#67,
0UK1A,r4rk1/p5pp/b1p1q3/3p4/2pPp3/1PP1P1Q1/P1B3PP/R3R1K1 w - - 0 21,e1f1 f8f1 a1f1 c4b3 c2b3 a6f1,1806,75,93,2654,advantage discoveredAttack kingsideAttack long middlegame,https://lichess.org/MTMoJAN1#41,
09CvB,r4rk1/1ppR1pp1/1b6/p3p1P1/P6B/1BP4Q/1P2qP1K/8 b - - 0 30,a8d8 b3f7 f8f7 d7d8,2057,76,93,4577,crushing deflection kingsideAttack middlegame short,https://lichess.org/3CMiRlWY/black#60,
0BVF5,rnb1kb1r/4pppp/p4n2/1p1q4/2pP4/4PQ2/1P2BPPP/RNB1K1NR b KQkq - 3 9,c8g4 f3d5 f6d5 e2g4,966,77,97,1567,advantage discoveredAttack opening short,https://lichess.org/e9ToQqeC/black#18,Slav_Defense Slav_Defense_Other_variations
0FQWe,rn1qkb1r/1p3ppp/p4n2/3NpbB1/4P3/8/PPP2PPP/R2QKB1R b KQkq - 0 8,f5e4 d5f6 g7f6 d1d8 e8d8 g5f6,1390,74,97,18736,advantage attraction discoveredAttack long opening,https://lichess.org/0hdquNY1/black#16,Sicilian_Defense Sicilian_Defense_OKelly_Variation
0Mz4s,r1bqr1k1/1p3p1p/p5p1/2pPP3/8/2Q5/PP2B1PP/R4RK1 b - - 0 19,d8d5 e2c4 d5d4 c3d4 c5d4 c4f7,1561,76,94,18311,advantage long middlegame,https://lichess.org/dgS3m2zg/black#38,Benoni_Defense Benoni_Defense_Old_Benoni
0R2IM,3r1rk1/2p1qppp/p7/1p1b4/4N3/1PP1RQ1P/P4PP1/R5K1 b - - 0 23,e7d7 e4f6 g7f6 f3f6 d7d6 e3g3 d6g3 f2g3,1929,75,94,9442,crushing middlegame sacrifice veryLong,https://lichess.org/q9cm9ZeY/black#46,
0U6tt,r4rk1/ppp2q1p/8/6b1/3Q2pN/8/PPP2PPP/3RR1K1 w - - 4 27,d4g4 f7f2 g1h1 f2h4,1429,75,96,29105,advantage kingsideAttack middlegame short,https://lichess.org/29iAvq8q#53,
0We17,rnbqk2r/pp5p/2p2p1n/2bp4/7B/4PN2/PPP2PPP/RN1QKB1R w KQkq - 1 8,f3e5 d8a5 b1d2 f6e5,1552,76,89,2205,advantage opening short,https://lichess.org/IJXlhRc5#15,Englund_Gambit Englund_Gambit_Other_variations
0KFFq,r3r1k1/p2qbppb/1p3n1p/2p5/N1Pp1B2/1P1P1QNP/1P3PP1/R3R1K1 b - - 3 19,e7d6 a4b6 a7b6 a1a8,2090,75,91,5347,advantage discoveredAttack middlegame pin short,https://lichess.org/iVcoIOBO/black#38,French_Defense French_Defense_Other_variations
01MRs,r5k1/p2qppbp/1p1p1np1/2p5/2Pn4/P1NP2PP/1P2PP2/1RBQ1RK1 w - - 0 14,e2e3 d7h3 e3d4 f6g4 d1g4 h3g4,1484,75,90,905,advantage long master middlegame sacrifice,https://lichess.org/jIGXIyov#27,English_Opening English_Opening_Symmetrical_Variation
02PPX,6k1/1p2npp1/p4bqp/8/P7/4BN1P/1P3PP1/3Q2K1 b - - 0 26,f6b2 d1d8 g8h7 d8e7 g6b1 g1h2,1197,75,95,8926,crushing defensiveMove endgame fork long,https://lichess.org/4xghaa8w/black#52,
0EQYq,8/7k/2np1rp1/pp2r2p/2p1P2q/P1P2P2/KP1RB1Q1/6R1 b - - 1 36,e5g5 g2g5 h4g5 g1g5,895,77,100,168,advantage middlegame short,https://lichess.org/StAMlQzQ/black#72,
0RF3o,2r1r1k1/1b2b1pp/p2pp1P1/8/1q1NP3/2N1QP2/1PP5/2KR3R b - - 0 25,h7h6 h1h6 g7h6 e3h6 e7g5 h6g5,1316,76,87,918,crushing long middlegame sacrifice,https://lichess.org/SO1ny3m4/black#50,
0EbLh,r1bqr1k1/pp1nbpp1/3p1n1p/2p1P3/3P1Q1B/2NB4/PPP3PP/2KR2NR b - - 0 12,c5d4 e5f6 d4c3 f6e7,1579,76,89,357,advancedPawn advantage opening short,https://lichess.org/sMxUmzZe/black#24,Pirc_Defense Pirc_Defense_Other_variations
0AqAv,r2q1rk1/ppp1npbp/2n3p1/4p1B1/4P3/3B1Q1P/PPP2PP1/RN3RK1 w - - 3 11,g5f6 c6d4 f3d1 g7f6,1314,75,99,937,advantage opening short,https://lichess.org/6cTN2r8d#21,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense
095bo,5rk1/2p3p1/6qp/1r2p1bR/p1NpP3/P2P3Q/2P5/6RK b - - 1 37,f8b8 g1g5 b5b1 h1h2,1500,76,76,136,advantage defensiveMove middlegame short,https://lichess.org/gRfg0zbq/black#74,
00L4x,1r4k1/4Ppbp/p5p1/2q5/p2n4/P2Q2B1/r2N1PPP/3KR2R b - - 0 27,g7h6 e7e8q b8e8 e1e8,1238,80,91,2720,advancedPawn crushing kingsideAttack middlegame promotion short,https://lichess.org/kQUg1Hn3/black#54,
0DCLc,rn1q1rk1/p4ppp/1p3n2/2bPQ3/2P2B2/5N2/PP2B1PP/Rb3R1K w - - 0 13,a1b1 f8e8 e5c3 e8e2,1978,76,94,6412,advantage middlegame short skewer,https://lichess.org/d2UGIWou#25,Kings_Gambit_Accepted Kings_Gambit_Accepted_Modern_Defense
0Q3BS,r4rk1/ppp2pp1/2nb2qp/3N4/2BpP1b1/3Q1N1P/PP3PP1/R4RK1 b - - 0 14,g4h3 f3h4 g6g4 d3h3 g4h3 g2h3,1593,74,90,1314,advantage discoveredAttack long middlegame,https://lichess.org/1O4zudWl/black#28,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
00t8q,r4rk1/1pp2pbp/2n1bnp1/2q1p3/4P3/1NP2PB1/PQ4PP/1KNR1B1R b - - 0 17,c5b6 g3f2 c6d4 c3d4,1609,73,95,14769,advantage middlegame short,https://lichess.org/o3BszNqL/black#34,Indian_Defense Indian_Defense_Other_variations
03YH7,rn3r2/ppq1p1k1/2p3p1/2P1P1p1/6P1/1Q6/PP2B3/R4RK1 b - - 0 23,c7e5 f1f8 g7f8 a1f1 f8e8 b3g8,2102,79,91,2304,attraction crushing long middlegame,https://lichess.org/bRsv5umz/black#46,
0KOXH,8/p1R2k1p/8/7q/4p3/PP2P3/K1RB4/6r1 b - - 4 41,f7e6 c2c6 e6d5 c6c5,1262,75,96,15791,crushing endgame short,https://lichess.org/ELb3rtyd/black#82,
0NRGS,4r1k1/pp3bpp/3q4/2n3Pn/5P2/4Q2N/PP3K1P/3R1BR1 b - - 2 22,d6d1 e3e8 f7e8 f1c4 g8f8 g1d1,1460,76,94,248,advantage discoveredAttack long master masterVsMaster middlegame sacrifice,https://lichess.org/43njQWOp/black#44,
06bbh,2r5/2r2pk1/2P5/4nppP/R7/4P3/P5B1/2R3K1 w - - 0 35,g1f2 e5d3 f2e2 d3c1,880,79,97,2288,advantage endgame fork master short,https://lichess.org/T4fhGtzD#69,
0Dct1,rn1q2nr/pppk2bp/3pp3/6pQ/4P3/8/PPP2PPP/RNB1K1NR w KQ - 2 8,h5g5 d8g5 c1g5 g7b2,1517,75,89,199,advantage opening short,https://lichess.org/HSwW5m8r#15,French_Defense French_Defense_Normal_Variation
0BxB9,r1b2rk1/p1pp1ppn/2p4p/2b1q3/8/1PNB1Q2/P1P2PPP/R1B2RK1 b - - 1 12,e5c3 d3h7 g8h7 f3c3,1020,80,94,2420,crushing discoveredAttack opening short,https://lichess.org/rTrxxCeT/black#24,Four_Knights_Game Four_Knights_Game_Italian_Variation
04I5l,5k2/5bp1/7p/p2r4/2KB4/1PP1R1P1/P6P/8 w - - 5 36,e3f3 d5f5 c4d3 f5f3,1134,74,97,2678,crushing discoveredAttack endgame short,https://lichess.org/uBo3xWMr#71,
0EZmh,3r1b1r/6p1/1k1q4/3p3p/4P1n1/3P1Q2/1P3PPP/RNR3K1 w - - 1 20,h2h3 d6h2 g1f1 h2h1 f1e2 h1c1,1096,75,95,655,crushing long middlegame skewer,https://lichess.org/P1JBkrwM#39,
0KZw0,8/8/2r4p/4k1p1/6P1/r1p1KP1P/P1R5/4B3 b - - 6 48,c6c7 e1g3 e5d5 g3c7,1468,72,94,19199,crushing endgame short skewer,https://lichess.org/IlrW1BPm/black#96,
06LGK,2r3k1/6p1/R4p1p/1p3P2/3p1bP1/P2P1N1P/1P6/6K1 w - - 1 30,f3d4 f4e3 g1g2 e3d4,1260,78,94,10499,advantage endgame fork short,https://lichess.org/LYkO52wU#59,
062Xx,rn1q2k1/ppp2ppp/3br3/8/6b1/5N2/PPP1BPPP/R1BQ1RK1 w - - 4 13,e2c4 g4f3 d1f3 d8h4 c1f4 h4f4 f3f4 d6f4 c4e6 f7e6,2667,127,87,1977,advantage opening veryLong,https://lichess.org/hTjnPPqq#25,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
0842V,8/8/8/1p5k/1P2K3/1P2bp2/8/8 w - - 0 63,e4e3 h5g4 e3f2 g4f4,976,76,100,446,crushing defensiveMove endgame master pawnEndgame short,https://lichess.org/z2wfObzk#125,
0Bx0m,3r2rk/pb5p/8/2pn1Q2/3q2B1/2p3NP/P3R2K/5R2 b - - 11 37,d8f8 f5f8 g8f8 f1f8,1090,79,92,980,advantage middlegame short,https://lichess.org/0lU5wmKG/black#74,
0PZ5B,8/Q4pk1/4p1pp/6r1/4P1K1/2N2PP1/P6q/2R4R w - - 2 35,g4f4 h2d2 a7e3 e6e5,1770,71,95,16147,endgame mate mateIn2 short,https://lichess.org/OPnnTScQ#69,
0TXWE,r2r2k1/1p3ppp/p7/q2B4/Pn6/3R1P2/1P1Q1P1P/4R1K1 b - - 2 19,a5c5 d5f7 g8f7 d3d8 a8d8 d2d8,1221,75,98,2094,crushing discoveredAttack kingsideAttack long middlegame,https://lichess.org/rj64rhHs/black#38,
00hSW,2R5/4b1pk/1r5p/2pPN3/1p2P3/3P4/4K1PP/8 w - - 1 39,e5d7 b4b3 d5d6 e7d6 d7b6 b3b2 b6c4 b2b1q,1755,77,94,10327,advancedPawn advantage endgame master promotion sacrifice veryLong,https://lichess.org/56G5UTGb#77,
0V4vv,rnb1k2r/ppq1p1bp/2p1Pppn/3p4/N2P4/1N2B3/PPP1QPPP/R3KB1R b KQkq - 7 11,c8e6 e3h6 g7h6 e2e6,1651,75,91,2047,advantage discoveredAttack opening short,https://lichess.org/KeBYPRWD/black#22,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
0DZDW,2kr1b1r/pp4pp/2B1bn2/8/Q2P1B2/2P3P1/P6P/qN3RK1 b - - 0 18,a1a2 c6b7 c8b7 a4b5 b7c8 b5c6,1961,74,95,16181,attraction long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/R2SNDXqv/black#36,Elephant_Gambit Elephant_Gambit_Other_variations
0Mkgs,8/3B4/8/p3kPp1/P3n3/5KP1/8/8 w - - 7 46,f3g4 e4f6 g4g5 f6d7 g5g6 d7f6,1795,74,94,12525,crushing defensiveMove endgame fork long zugzwang,https://lichess.org/okgXYvYr#91,
05hcE,4r1k1/1p2rpp1/2p3bp/3nN3/pq1P1NQP/8/PP2RPP1/4R1K1 b - - 5 26,b4d4 f4g6 d4g4 g6e7 e8e7 e5g4,2029,75,97,419,advantage kingsideAttack long middlegame,https://lichess.org/62xiX6KF/black#52,
0DMLv,8/4B2N/p1p3p1/5p2/5k2/P2K1P2/6rP/8 b - - 0 36,g2h2 e7d6 f4f3 d6h2,1323,75,99,3386,advantage endgame short skewer,https://lichess.org/5amKTe0b/black#72,
0V1oJ,1k1r3r/1pp2bp1/1b3p2/p3pB1p/3n3P/2N2P2/PPPB4/2KRR1N1 w - - 2 26,d2e3 d4f5 d1d8 h8d8 e3b6 c7b6,1535,74,94,1315,advantage hangingPiece long middlegame,https://lichess.org/kUdlIbpr#51,
0N0rH,8/7p/1k1P2p1/2p5/b1K3P1/5B2/5P2/8 w - - 0 33,c4d5 a4c6 d5e5 c6f3 d6d7 b6c7 d7d8q c7d8,1396,75,95,620,bishopEndgame crushing endgame skewer veryLong,https://lichess.org/eIFrv9BR#65,
08qo3,2k2r1r/pppqnQ1p/3p4/8/4PN2/7P/PPP2PP1/2KR3R w - - 1 18,f7e6 f8f4 e6d7 c8d7,1239,78,93,2301,advantage hangingPiece middlegame short,https://lichess.org/5nJo5gG4#35,Philidor_Defense Philidor_Defense_Other_variations
0IKMV,7k/6p1/p1b4p/2P2n2/PP1B1P2/2P4r/8/R3R1K1 w - - 0 31,b4b5 h3h1 g1f2 h1h2 f2f1 f5g3 f1g1 h2g2,2146,77,95,9940,endgame exposedKing mate mateIn4 veryLong vukovicMate,https://lichess.org/JC8souUh#61,
00ueM,2kr4/2pR4/2P1K1P1/8/8/p3n3/8/8 b - - 1 49,a3a2 d7d8 c8d8 g6g7 a2a1q g7g8q,1759,78,93,12131,advancedPawn endgame long mate mateIn3 promotion,https://lichess.org/d2IhwIPS/black#98,
